DriverName,DriverID,Rookie,DRFAvg,DTAvg,DTTAvg,DNFRate,TDNFRate,DriverElo,PositionStart,TeamName,TeamID,TRP,TTP,TeamDNFRate,TeamElo,EventName,Track,TrackID,EventTrackType,EventTrackTypeID,EventDate,EventDateFormatted,EventID,Era,EraID,Status,StatusID,FieldSize,PositionFinish,NormalizedPositionFinish
Marcus Armstrong,4948,1,0.4692307692307692,,0.6025641025641025,0,,1547.7013816025396,18,Chip Ganassi Racing,9,0.2234375,0.3903439046084558,0.35,1773.359709,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,9,0.3076923076923077
Sting Ray Robb,4613,1,0.910576923,,0.9358974358974358,0.625,,1413.9571537611553,22,Dale Coyne Racing,11,0.8927884615384615,0.5809335743516435,0.45,1392.5472235013415,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,22,0.8076923076923077
David Malukas,4636,0,0.875,0.3076923076923077,0.6243205128205128,0.25,0,1493.0851798048664,12,Dale Coyne Racing,11,0.8927884615384615,0.5809335743516435,0.45,1392.5472235013415,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,6,0.19230769230769232
Ryan Hunter-Reay,3645,0,0.5331552706552707,0.35673837756446447,0.37347175626913115,0.05,0,1567.8985857064401,17,Ed Carpenter Racing,15,0.5613782051282051,0.5828407330867285,0.4,1465.4740043647769,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,19,0.6923076923076923
Rinus VeeKay,4614,0,0.4793269230769231,0.372027972,0.4520011466514302,0.25,0,1554.452152214497,16,Ed Carpenter Racing,15,0.5613782051282051,0.5828407330867285,0.4,1465.4740043647769,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,15,0.5384615384615384
Callum Ilott,4939,0,0.6225961538461539,0.8461538461538461,0.6529166666666667,0.2,1,1510.0882347361398,20,Juncos Hollinger Racing,16,0.6817307692307693,0.7091860353816876,0.25,1405.3692049899707,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,16,0.5769230769230769
Agustin Canapino,4946,1,0.7408653846153845,,0.8076923076923078,0.125,,1474.325929434205,21,Juncos Hollinger Racing,16,0.6817307692307693,0.7091860353816876,0.25,1405.3692049899707,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,23,0.8461538461538461
Helio Castroneves,3622,0,0.6490384615384615,0.4865212082603387,0.470212678,0.1,0,1495.4398113434602,19,Meyer Shank Racing,19,0.6533653846153846,0.589191573,0.25,1467.478127342017,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,21,0.7692307692307693
Conor Daly,4218,0,0.64375,0.5499928435953281,0.6587969890944719,0.05,0,1480.238633035128,27,Meyer Shank Racing,19,0.6533653846153846,0.589191573,0.25,1467.478127342017,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,20,0.7307692307692307
Graham Rahal,3668,0,0.5850961538461539,0.2527027649557294,0.37448754416846985,0.2,0,1591.1228457541235,2,Rahal Letterman Lanigan Racing,24,0.5780448717948717,0.4395163539039182,0.35,1549.6557159702093,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,7,0.23076923076923078
Jack Harvey,4505,0,0.7447115384615385,0.5764457281848586,0.5968455278841752,0.05,0,1465.075367,11,Rahal Letterman Lanigan Racing,24,0.5780448717948717,0.4395163539039182,0.35,1549.6557159702093,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,18,0.6538461538461539
Christian Lundgaard,4938,0,0.3355769230769231,0.38461538461538464,0.32539368039368044,0.05,0,1632.736659772272,5,Rahal Letterman Lanigan Racing,24,0.5780448717948717,0.4395163539039182,0.35,1549.6557159702093,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,4,0.11538461538461539
Will Power,3667,0,0.3375,0.23312154248913142,0.2948288492713458,0,0.090909091,1752.5536672586902,7,Team Penske,28,0.288301282,0.3146877113198993,0.1,1806.665734225051,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,3,0.076923077
Josef Newgarden,4215,0,0.23076923076923084,0.34058102635177734,0.33750315667917347,0.05,0.090909091,1793.252536414869,15,Team Penske,28,0.288301282,0.3146877113198993,0.1,1806.665734225051,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,12,0.4230769230769231
Scott McLaughlin,4932,0,0.29663461538461533,0.22,0.3362839457596491,0.05,0,1734.701293876623,8,Team Penske,28,0.288301282,0.3146877113198993,0.1,1806.665734225051,Honda Indy 200 at Mid-Ohio,Mid-Ohio Sports Car Course,6,Road,1,7/2/2023,"Sunday, July 2, 2023",6133,IR-18 Era 2018-2023,1,Running,0,27,5,0.15384615384615385
Santino Ferrucci,4897,0,0.6278846153846154,0.47619047619047616,0.6399957047783135,0.1,0,1533.9725952339697,24,A.J. Foyt Enterprises,1,0.7110576923076922,0.6580214376337565,0.35,1322.4792768025256,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,17,0.6153846153846154
Benjamin Pedersen,4942,1,0.7942307692307693,,0.8717948717948718,0.2222222222222222,,1425.4713677734144,25,A.J. Foyt Enterprises,1,0.7110576923076922,0.6580214376337565,0.35,1322.4792768025256,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,27,1
Colton Herta,4511,0,0.29615384615384616,0.1636904761904762,0.37599336971190517,0.1,0,1694.5239981647012,14,Andretti Global,3,0.5092307692307693,0.47595506501013746,0.35,1562.1297738342944,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,3,0.076923077
Kyle Kirkwood,4623,0,0.4918269230769231,0.875,0.5357211538461538,0.35,1,1520.4295620743487,8,Andretti Global,3,0.5092307692307693,0.47595506501013746,0.35,1562.1297738342944,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,15,0.5384615384615384
Romain Grosjean,4935,0,0.7120192307692308,0.625,0.5744182412409837,0.25,0,1563.3771113898208,9,Andretti Global,3,0.5092307692307693,0.47595506501013746,0.35,1562.1297738342944,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,22,0.8076923076923077
Devlin DeFrancesco,4940,0,0.551923077,0.7083333333333334,0.7439262820512821,0.15,0,1481.0715495470251,22,Andretti Global,3,0.5092307692307693,0.47595506501013746,0.35,1562.1297738342944,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,23,0.8461538461538461
Pato O'Ward,4559,0,0.41298076923076915,0.4166666666666667,0.4494830053909338,0.25,0,1708.7217333208202,3,Arrow McLaren,4,0.3831730769230769,0.5105355173966921,0.45,1658.515581956508,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,8,0.2692307692307692
Alexander Rossi,4587,0,0.2096153846153846,0.4188744588744589,0.3839191309779545,0.1,0.2,1690.2130440557034,26,Arrow McLaren,4,0.3831730769230769,0.5105355173966921,0.45,1658.515581956508,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,16,0.5769230769230769
Felix Rosenqvist,4588,0,0.5394230769230769,0.1369047619047619,0.4023080328152792,0.25,0,1591.5874483846633,5,Arrow McLaren,4,0.3831730769230769,0.5105355173966921,0.45,1658.515581956508,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,10,0.34615384615384615
Scott Dixon,3628,0,0.12355769230769229,0.16036796536796535,0.27526163503699735,0.05,0,1817.424245864458,7,Chip Ganassi Racing,9,0.23497596153846154,0.39441859881262054,0.35,1772.9013560633566,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,4,0.11538461538461539
Marcus Ericsson,4905,0,0.36009615384615384,0.5357142857142857,0.39683617679041017,0.1,0,1734.1759406955305,4,Chip Ganassi Racing,9,0.23497596153846154,0.39441859881262054,0.35,1772.9013560633566,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,11,0.38461538461538464
Alex Palou,4931,0,0.01875,0.20833333333333334,0.23266775495036365,0.05,0,1848.6493835183744,15,Chip Ganassi Racing,9,0.23497596153846154,0.39441859881262054,0.35,1772.9013560633566,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,2,0.038461538461538464
Marcus Armstrong,4948,1,0.4769230769230769,,0.3076923076923077,0,,1564.2195606382547,10,Chip Ganassi Racing,9,0.23497596153846154,0.39441859881262054,0.35,1772.9013560633566,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,7,0.23076923076923078
Sting Ray Robb,4613,1,0.8721153846153846,,0.6794871794871794,0.5555555555555556,,1409.0230976839823,23,Dale Coyne Racing,11,0.8235576923076924,0.5747032367122947,0.45,1404.3932860555083,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,19,0.6923076923076923
David Malukas,4636,0,0.775,0.4583333333333333,0.667676282,0.25,0,1521.5106067993145,17,Dale Coyne Racing,11,0.8235576923076924,0.5747032367122947,0.45,1404.3932860555083,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,20,0.7307692307692307
Ryan Hunter-Reay,3645,0,0.5639245014245015,0.6677593742811134,0.486727208,0.05,0.3333333333333333,1558.0885567713672,21,Ed Carpenter Racing,15,0.5344551282051282,0.6461955730552568,0.35,1462.1350734128166,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,26,0.9615384615384616
Rinus VeeKay,4614,0,0.4716346153846153,0.5,0.5774743855178638,0.2,0,1555.630110326622,12,Ed Carpenter Racing,15,0.5344551282051282,0.6461955730552568,0.35,1462.1350734128166,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,13,0.46153846153846156
Callum Ilott,4939,0,0.6456730769230768,0.5416666666666666,0.6892183048433048,0.2,0,1512.5133329683938,16,Juncos Hollinger Racing,16,0.6817307692307693,0.7478480657828485,0.2,1400.446438826835,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,18,0.6538461538461539
Agustin Canapino,4946,1,0.7177884615384615,,0.6153846153846154,0.1111111111111111,,1462.401528934599,18,Juncos Hollinger Racing,16,0.6817307692307693,0.7478480657828485,0.2,1400.446438826835,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,12,0.4230769230769231
Helio Castroneves,3622,0,0.6490384615384616,0.24518986448334273,0.37290473581588895,0.1,0,1486.7518920031298,13,Meyer Shank Racing,19,0.6610576923076923,0.5915369162953704,0.25,1453.3443751556815,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,21,0.7692307692307693
Tom Blomqvist,4954,0,,,,,,1500,20,Meyer Shank Racing,19,0.6610576923076923,0.5915369162953704,0.25,1453.3443751556815,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,25,0.9230769230769231
Graham Rahal,3668,0,0.508173077,0.5188843402973837,0.4662006825702478,0.2,0.1,1608.8711957447752,27,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5025416895012306,0.35,1567.5387515988693,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,9,0.3076923076923077
Jack Harvey,4505,0,0.6985576923076924,0.75,0.579109724,0.05,0,1466.1826467241926,19,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5025416895012306,0.35,1567.5387515988693,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,DNF,1,27,24,0.8846153846153846
Christian Lundgaard,4938,0,0.32019230769230766,0.2916666666666667,0.44453525641025643,0.05,0,1654.3317951789368,1,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5025416895012306,0.35,1567.5387515988693,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,1,0
Will Power,3667,0,0.3375,0.5104319593450029,0.38281674356103246,0,0.4,1767.044295408592,6,Team Penske,28,0.2908653846153846,0.36356884912591436,0.05,1815.3274309617004,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,14,0.5
Josef Newgarden,4215,0,0.20769230769230776,0.4681888763410503,0.4166918253512456,0.05,0.2,1782.715454753571,11,Team Penske,28,0.2908653846153846,0.36356884912591436,0.05,1815.3274309617004,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,5,0.15384615384615385
Scott McLaughlin,4932,0,0.3274038461538461,0.3333333333333333,0.47995359310576696,0,0,1745.6006180087452,2,Team Penske,28,0.2908653846153846,0.36356884912591436,0.05,1815.3274309617004,Honda Indy Toronto,Streets of Toronto,22,Street,2,7/16/2023,"Sunday, July 16, 2023",6131,IR-18 Era 2018-2023,1,Running,0,27,6,0.19230769230769232
Santino Ferrucci,4897,0,0.5817307692307693,0.613997114,0.3787950079560134,0.1,0,1532.0309095114146,25,A.J. Foyt Enterprises,1,0.6995192307692306,0.6456307748351037,0.35,1316.8706766354996,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,26,0.9259259259259259
Benjamin Pedersen,4942,1,0.8173076923076923,,0.5717592592592593,0.3,,1407.462010746298,28,A.J. Foyt Enterprises,1,0.6995192307692306,0.6456307748351037,0.35,1316.8706766354996,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,27,0.9629629629629629
Colton Herta,4511,0,0.25,0.7702683982683982,0.549806633,0.1,0.4,1713.5629318750023,6,Andretti Global,3,0.5323076923076923,0.5158045139099677,0.4,1557.8879437220266,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,19,0.6666666666666666
Kyle Kirkwood,4623,0,0.49951923076923077,0.76,0.7699699837199837,0.3,0.5,1524.538111141014,17,Andretti Global,3,0.5323076923076923,0.5158045139099677,0.4,1557.8879437220266,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,7,0.2222222222222222
Romain Grosjean,4935,0,0.7966346153846153,0.28,0.6114984167905364,0.3,0,1546.647769102006,8,Andretti Global,3,0.5323076923076923,0.5158045139099677,0.4,1557.8879437220266,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,11,0.37037037037037035
Devlin DeFrancesco,4940,0,0.598076923,0.6000000000000001,0.6154543142043142,0.2,0,1468.6823856898989,12,Andretti Global,3,0.5323076923076923,0.5158045139099677,0.4,1557.8879437220266,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,22,0.7777777777777778
Pato O'Ward,4559,0,0.4591346153846154,0.1690909090909091,0.18334832355292713,0.25,0,1714.3244651243551,5,Arrow McLaren,4,0.4447115384615385,0.5027967921854586,0.45,1664.3020776545109,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,3,0.074074074
Alexander Rossi,4587,0,0.30961538461538457,0.38282467532467535,0.4548863857559509,0.1,0,1677.5984929901945,20,Arrow McLaren,4,0.4447115384615385,0.5027967921854586,0.45,1664.3020776545109,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,10,0.3333333333333333
Felix Rosenqvist,4588,0,0.5778846153846154,0.6172640692640693,0.6150368202468005,0.25,0.2,1601.9944295399932,21,Arrow McLaren,4,0.4447115384615385,0.5027967921854586,0.45,1664.3020776545109,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,13,0.4444444444444444
Scott Dixon,3628,0,0.10817307692307687,0.2780091713293294,0.2794843275068294,0.05,0,1825.0583632766757,4,Chip Ganassi Racing,9,0.2234375,0.40184411152207683,0.35,1783.181204745274,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,6,0.18518518518518517
Takuma Sato,3811,0,0.5871666666666667,0.6766820662868094,0.569383292,0.25,0.36363636363636365,1524.1575860661897,11,Chip Ganassi Racing,9,0.2234375,0.40184411152207683,0.35,1783.181204745274,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,9,0.2962962962962963
Marcus Ericsson,4905,0,0.38317307692307695,0.3366926406926407,0.4252989815045151,0.1,0,1730.4249419719795,10,Chip Ganassi Racing,9,0.2234375,0.40184411152207683,0.35,1783.181204745274,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,4,0.1111111111111111
Alex Palou,4931,0,0.026442307692307692,0.4313636363636364,0.40466614883174984,0.05,0,1859.284016082725,7,Chip Ganassi Racing,9,0.2234375,0.40184411152207683,0.35,1783.181204745274,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,8,0.25925925925925924
Sting Ray Robb,4613,1,0.810576923,,0.9131944444444444,0.5,,1411.875808686253,27,Dale Coyne Racing,11,0.7697115384615385,0.6491533093463872,0.5,1404.827951252445,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,25,0.8888888888888888
David Malukas,4636,0,0.7288461538461538,0.4,0.38278235653235654,0.3,0,1513.221930770096,9,Dale Coyne Racing,11,0.7697115384615385,0.6491533093463872,0.5,1404.827951252445,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,12,0.4074074074074074
Ed Carpenter,3620,0,0.6956388888888889,0.5836276371849494,0.5405667732555605,0.3,0.2727272727272727,1493.6064801192554,18,Ed Carpenter Racing,15,0.5613782051282051,0.4848228297283427,0.35,1453.6580082920332,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,24,0.8518518518518519
Ryan Hunter-Reay,3645,0,0.6793091168091168,0.48876550180898004,0.4691255817214896,0.1,0.3333333333333333,1531.961605871365,16,Ed Carpenter Racing,15,0.5613782051282051,0.4848228297283427,0.35,1453.6580082920332,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,23,0.8148148148148148
Rinus VeeKay,4614,0,0.47163461538461543,0.5963636363636364,0.559758051,0.15,0.25,1561.7113645986788,15,Ed Carpenter Racing,15,0.5613782051282051,0.4848228297283427,0.35,1453.6580082920332,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,17,0.5925925925925926
Callum Ilott,4939,0,0.645673077,0.42000000000000004,0.546531339,0.2,0,1509.8903240070354,23,Juncos Hollinger Racing,16,0.6471153846153846,0.6641809852605307,0.25,1411.7844929222138,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,15,0.5185185185185185
Agustin Canapino,4946,1,0.6485576923076922,,0.5943287037037037,0.1,,1478.5510467185914,24,Juncos Hollinger Racing,16,0.6471153846153846,0.6641809852605307,0.25,1411.7844929222138,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,16,0.5555555555555556
Helio Castroneves,3622,0,0.6413461538461539,0.43484176279207337,0.36541440986549684,0.1,0,1478.8335591936261,14,Meyer Shank Racing,19,0.6572115384615385,0.5074929908054908,0.25,1434.7569617253885,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,14,0.48148148148148145
Conor Daly,4218,0,0.6206730769230769,0.6582065553494125,0.5960976958259567,0.05,0.2857142857142857,1475.2311341613129,22,Meyer Shank Racing,19,0.6572115384615385,0.5074929908054908,0.25,1434.7569617253885,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,21,0.7407407407407407
Graham Rahal,3668,0,0.5004807692307692,0.32311859418578787,0.48918383118421255,0.15,0,1620.2667842692458,13,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5098381628388938,0.35,1573.6173948754247,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,DNF,1,28,28,1
Jack Harvey,4505,0,0.729326923,0.49636363636363634,0.5577675881623251,0.1,0,1452.5008716408986,26,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5098381628388938,0.35,1573.6173948754247,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,18,0.6296296296296297
Christian Lundgaard,4938,0,0.29711538461538456,0.6799999999999999,0.6475320512820513,0.05,0.5,1681.5838585868682,19,Rahal Letterman Lanigan Racing,24,0.5318910256410256,0.5098381628388938,0.35,1573.6173948754247,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,20,0.7037037037037037
Will Power,3667,0,0.3528846153846154,0.35299368615574145,0.35044184531884764,0,0.090909091,1753.4836743609792,1,Team Penske,28,0.265224359,0.29716650422822555,0.05,1818.3246328432795,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,5,0.14814814814814814
Josef Newgarden,4215,0,0.19230769230769235,0.1994971168488955,0.2794823562529512,0.05,0.090909091,1790.204319929674,3,Team Penske,28,0.265224359,0.29716650422822555,0.05,1818.3246328432795,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,1,0
Scott McLaughlin,4932,0,0.25048076923076923,0.45999999999999996,0.3251734175647219,0,0,1753.298481,2,Team Penske,28,0.265224359,0.29716650422822555,0.05,1818.3246328432795,Hy-Vee Homefront 250,Iowa Speedway,5,Oval,0,7/22/2023,"Saturday, July 22, 2023",6130,IR-18 Era 2018-2023,1,Running,0,28,2,0.037037037037037035
Santino Ferrucci,4897,0,0.7544159544159544,0.6919793169793169,0.41097917960130237,0.1,0,1509.7649264504787,27,A.J. Foyt Enterprises,1,0.8196581196581196,0.6507827346559543,0.35,1306.1317392728508,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,22,0.7777777777777778
Benjamin Pedersen,4942,1,0.8849002849002849,0.9629629629629629,0.7021604938271605,0.2727272727272727,0,1392.5245231631968,28,A.J. Foyt Enterprises,1,0.8196581196581196,0.6507827346559543,0.35,1306.1317392728508,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,DNF,1,28,27,0.9629629629629629
Colton Herta,4511,0,0.33333333333333337,0.753001443,0.5548875040628348,0.1,0.3333333333333333,1692.9328275540638,5,Andretti Global,3,0.5191595441595442,0.515691665,0.4,1564.5664160196166,Hy-Vee One Step 250,Iowa Speedway,5,Oval,0,7/23/2023,"Sunday, July 23, 2023",6129,IR-18 Era 2018-2023,1,Running,0,28,7,0.2222222222222222
