BestLapTime,LapsComplete,Status,PositionStart,DriverID,TeamID,TrackID,TrackType,PositionFinish,,,
01:16.7,70,0,4,4511,2,2,2,12,,,
01:17.2,70,0,16,9999,10,2,2,13,,,
01:17.5,70,0,13,9999,6,2,2,14,,,
01:16.4,64,1,7,4588,4,2,2,16,,,
01:15.1,58,0,14,9999,11,2,2,17,,,
01:16.6,52,1,5,9999,3,2,2,18,,,
01:16.3,49,0,1,4215,11,2,2,19,,,
01:19.5,23,1,21,9999,1,2,2,20,,,
01:18.2,13,1,10,9999,6,2,2,21,,,
,0,1,18,9999,1,2,2,22,,,
01:16.5,43,0,2,4215,11,2,2,1,,,
01:16.7,43,0,1,4587,2,2,2,2,,,
01:17.6,43,0,9,9999,10,2,2,3,,,
01:17.8,43,0,4,4588,4,2,2,4,,,
01:17.7,43,0,6,9999,2,2,2,5,,,
01:17.7,43,0,13,9999,11,2,2,6,,,
01:17.7,43,0,11,3668,10,2,2,7,,,
01:17.5,43,0,8,9999,2,2,2,8,,,
01:17.7,43,0,10,9999,3,2,2,9,,,
01:17.6,43,0,17,9999,6,2,2,10,,,
01:17.9,43,0,16,9999,5,2,2,11,,,
01:17.7,43,0,5,4511,2,2,2,12,,,
01:17.8,43,0,15,4905,3,2,2,13,,,
01:18.6,43,0,7,4559,99,2,2,14,,,
01:18.5,43,0,21,9999,1,2,2,15,,,
01:18.6,43,0,18,9999,2,2,2,16,,,
01:18.6,43,0,12,3667,11,2,2,18,,,
01:19.4,43,0,22,4897,5,2,2,19,,,
01:20.5,42,0,14,9999,6,2,2,20,,,
01:27.7,30,1,20,9999,1,2,2,21,,,
01:26.2,23,1,3,3628,4,2,2,22,,,
00:40.1,200,0,1,9999,11,4,0,1,,,
00:39.9,200,0,9,4587,2,4,0,2,,,
00:40.0,200,0,14,9999,10,4,0,3,,,
00:40.3,200,0,8,4215,11,4,0,4,,,
00:40.2,200,0,6,3667,11,4,0,5,,,
00:40.1,200,0,2,9999,6,4,0,6,,,
00:39.8,200,0,23,4897,5,4,0,7,,,
00:40.2,200,0,22,9999,2,4,0,8,,,
00:39.9,200,0,16,9999,1,4,0,9,,,
00:40.1,200,0,11,4218,2,4,0,10,,,
00:40.1,200,0,32,9999,3,4,0,11,,,
00:40.3,200,0,15,9999,5,4,0,12,,,
00:40.0,200,0,4,9999,6,4,0,13,,,
00:40.3,200,0,3,9999,6,4,0,14,,,
00:40.4,200,0,24,9999,1,4,0,15,,,
00:39.8,200,0,18,3628,4,4,0,17,,,
00:40.4,199,0,12,9999,11,4,0,18,,,
00:40.7,199,0,31,9999,8,4,0,19,,,
00:40.4,199,0,21,9999,8,4,0,20,,,
00:40.4,199,0,25,9999,8,4,0,21,,,
00:40.1,198,0,13,4905,3,4,0,23,,,
00:40.2,198,0,26,9999,10,4,0,24,,,
00:40.8,195,0,10,9999,2,4,0,26,,,
00:39.9,176,1,17,3668,10,4,0,27,,,
00:39.9,176,1,29,4588,4,4,0,28,,,
00:39.9,176,1,28,9999,2,4,0,29,,,
00:40.1,176,1,7,9999,5,4,0,30,,,
00:40.5,71,1,33,9999,7,4,0,31,,,
00:40.8,3,1,5,4511,2,4,0,33,,,
01:09.9,85,0,8,9999,11,3,1,1,,,
01:10.3,85,0,2,3628,4,3,1,2,,,
01:10.0,85,0,3,9999,8,3,1,3,,,
01:11.5,85,0,21,9999,1,3,1,4,,,
01:10.1,85,0,12,9999,6,3,1,5,,,
01:10.6,85,0,5,9999,6,3,1,6,,,
01:10.3,85,0,6,3667,11,3,1,7,,,
01:10.1,85,0,1,4588,4,3,1,8,,,
01:10.6,85,0,7,3668,10,3,1,9,,,
01:11.0,85,0,14,4897,5,3,1,10,,,
01:11.0,85,0,10,9999,5,3,1,11,,,
01:11.0,85,0,20,9999,2,3,1,12,,,
01:11.2,85,0,23,9999,2,3,1,13,,,
01:10.6,85,0,11,9999,10,3,1,14,,,
01:10.4,85,0,13,4215,11,3,1,15,,,
01:10.2,85,0,18,9999,3,3,1,16,,,
01:10.8,85,0,16,9999,2,3,1,17,,,
01:09.8,85,0,19,4559,99,3,1,19,,,
01:11.6,83,0,24,9999,1,3,1,20,,,
01:10.0,83,0,15,9999,11,3,1,21,,,
01:10.3,81,0,17,4587,2,3,1,22,,,
01:10.4,15,1,4,4511,2,3,1,23,,,
01:11.0,11,1,9,4905,3,3,1,24,,,
01:08.0,85,0,1,4587,2,6,2,1,,,
01:08.2,85,0,4,4215,11,6,2,2,,,
01:08.2,85,0,2,3628,4,6,2,3,,,
01:08.4,85,0,6,3668,10,6,2,4,,,
01:07.7,85,0,7,9999,2,6,2,5,,,
01:08.4,85,0,5,9999,11,6,2,6,,,
01:08.3,85,0,3,3667,11,6,2,7,,,
01:08.5,85,0,8,9999,10,6,2,8,,,
01:08.3,85,0,15,9999,3,6,2,9,,,
01:08.3,85,0,12,4588,4,6,2,10,,,
01:08.6,85,0,14,9999,5,6,2,11,,,
01:08.8,84,0,9,4559,99,6,2,12,,,
01:09.1,84,0,11,9999,2,6,2,13,,,
01:09.1,84,0,20,9999,1,6,2,15,,,
01:08.5,84,0,17,9999,6,6,2,16,,,
01:09.0,84,0,22,9999,2,6,2,17,,,
01:08.4,84,0,23,9999,6,6,2,18,,,
01:09.0,83,0,21,9999,1,6,2,19,,,
01:08.8,83,0,19,4905,3,6,2,20,,,
01:08.7,83,0,13,4897,5,6,2,21,,,
01:08.9,82,0,18,9999,8,6,2,22,,,
01:08.1,50,1,10,4511,2,6,2,23,,,
01:11.0,90,0,1,9999,10,1,1,1,,,
01:11.2,90,0,3,3628,4,1,1,2,,,
01:11.3,90,0,5,9999,5,1,1,3,,,
01:10.7,90,0,16,4215,11,1,1,4,,,
01:11.4,90,0,8,4587,2,1,1,5,,,
01:11.0,90,0,4,9999,3,1,1,6,,,
01:10.7,90,0,20,4905,3,1,1,7,,,
01:11.3,90,0,11,9999,2,1,1,8,,,
01:11.4,90,0,14,9999,11,1,1,9,,,
01:11.8,90,0,17,4588,4,1,1,10,,,
01:10.5,90,0,7,3667,11,1,1,11,,,
01:11.6,90,0,23,9999,2,1,1,12,,,
01:12.1,90,0,12,9999,8,1,1,13,,,
01:12.0,90,0,13,9999,2,1,1,14,,,
01:11.7,90,0,10,4897,5,1,1,15,,,
01:11.7,90,0,18,4559,99,1,1,16,,,
01:11.9,90,0,6,9999,6,1,1,17,,,
01:11.8,89,0,19,9999,1,1,1,18,,,
01:12.0,89,0,21,9999,6,1,1,19,,,
01:12.3,89,0,15,9999,1,1,1,20,,,
01:11.0,55,1,2,3668,10,1,1,23,,,
01:11.6,51,0,9,4511,2,1,1,24,,,
01:01.7,110,0,2,4215,11,14,2,1,,,
01:02.0,110,0,4,3628,4,14,2,2,,,
01:02.0,110,0,1,3667,11,14,2,3,,,
01:02.3,110,0,3,4588,4,14,2,4,,,
01:02.2,110,0,6,4587,2,14,2,5,,,
01:02.3,110,0,9,9999,3,14,2,6,,,
01:02.0,110,0,13,9999,11,14,2,7,,,
01:02.1,110,0,11,4511,2,14,2,8,,,
01:02.2,110,0,23,4897,5,14,2,9,,,
01:02.6,110,0,7,9999,8,14,2,10,,,
01:02.4,110,0,16,9999,6,14,2,11,,,
01:02.5,109,0,10,3668,10,14,2,12,,,
01:02.5,109,0,17,9999,2,14,2,13,,,
01:02.7,109,0,14,9999,2,14,2,14,,,
01:03.0,109,0,21,9999,1,14,2,15,,,
01:02.6,75,1,20,9999,10,14,2,19,,,
01:02.2,54,1,18,4905,3,14,2,20,,,
01:02.4,25,1,15,9999,6,14,2,21,,,
01:02.6,25,1,22,9999,1,14,2,22,,,
01:02.8,19,1,5,9999,2,14,2,23,,,
01:02.6,11,1,19,9999,5,14,2,24,,,
00:59.5,105,0,20,9999,10,11,1,1,,,
00:59.0,105,0,5,9999,2,11,1,2,,,
00:59.3,105,0,4,9999,5,11,1,3,,,
00:59.1,105,0,17,9999,6,11,1,4,,,
00:59.5,105,0,11,3628,4,11,1,5,,,
00:59.5,105,0,22,9999,11,11,1,6,,,
00:58.9,105,0,3,4587,2,11,1,8,,,
00:59.2,105,0,16,9999,5,11,1,9,,,
00:59.0,105,0,2,4215,11,11,1,10,,,
00:59.5,105,0,24,9999,1,11,1,11,,,
00:58.7,105,0,14,9999,3,11,1,12,,,
00:59.8,105,0,21,9999,2,11,1,13,,,
00:59.6,105,0,19,9999,1,11,1,14,,,
00:59.4,105,0,12,9999,6,11,1,15,,,
00:58.9,105,0,13,9999,8,11,1,16,,,
01:00.3,105,0,23,9999,7,11,1,17,,,
00:59.3,104,0,6,9999,2,11,1,19,,,
00:59.6,101,0,18,4897,5,11,1,20,,,
00:59.3,98,0,1,3667,11,11,1,21,,,
01:00.3,76,0,7,9999,3,11,1,22,,,
01:02.0,4,1,10,3668,10,11,1,23,,,
,0,1,8,9999,4,11,1,24,,,
,0,1,9,9999,2,11,1,25,,,
00:25.1,248,0,4,3667,11,13,0,1,,,
00:25.6,248,0,2,4587,2,13,0,2,,,
00:25.3,248,0,1,3628,4,13,0,3,,,
00:25.3,248,0,6,9999,11,13,0,4,,,
00:25.1,248,0,16,9999,2,13,0,5,,,
00:25.4,248,0,14,9999,6,13,0,6,,,
00:25.3,248,0,3,4215,11,13,0,7,,,
00:25.4,248,0,12,9999,4,13,0,8,,,
00:25.7,247,0,13,9999,10,13,0,9,,,
00:25.6,247,0,7,3668,10,13,0,10,,,
00:25.7,247,0,21,9999,5,13,0,11,,,
00:25.5,247,0,11,9999,6,13,0,12,,,
00:25.1,246,0,15,9999,1,13,0,13,,,
00:25.6,246,0,10,9999,2,13,0,14,,,
00:25.6,246,0,8,9999,3,13,0,15,,,
00:26.0,246,0,18,9999,1,13,0,16,,,
00:25.6,242,0,19,9999,2,13,0,18,,,
00:25.6,172,1,5,9999,2,13,0,20,,,
,0,1,9,9999,5,13,0,21,,,
00:41.7,200,0,3,4587,2,99,0,1,,,
00:41.6,200,0,1,3667,11,99,0,2,,,
00:42.0,200,0,13,3628,4,99,0,3,,,
00:41.6,200,0,8,9999,5,99,0,4,,,
00:42.2,199,0,2,4215,11,99,0,5,,,
00:41.8,199,0,7,9999,2,99,0,6,,,
00:42.1,199,0,11,9999,2,99,0,7,,,
00:42.0,199,0,5,9999,11,99,0,8,,,
00:41.8,197,0,15,9999,6,99,0,10,,,
00:42.3,197,0,20,9999,1,99,0,11,,,
00:41.9,197,0,12,9999,4,99,0,12,,,
00:41.8,196,0,18,3668,10,99,0,14,,,
00:42.4,162,1,22,4218,2,99,0,15,,,
00:43.4,17,1,16,9999,6,99,0,16,,,
00:43.4,16,1,14,9999,1,99,0,17,,,
01:20.0,6,1,4,9999,2,99,0,18,,,
01:21.4,6,1,6,9999,3,99,0,19,,,
01:25.4,6,1,9,9999,3,99,0,20,,,
01:25.6,6,1,10,9999,10,99,0,21,,,
01:22.4,6,1,17,9999,5,99,0,22,,,
01:07.7,90,0,1,4587,2,8,1,1,,,
01:07.2,90,0,5,9999,3,8,1,2,,,
01:07.7,90,0,2,3667,11,8,1,3,,,
01:07.6,90,0,4,4215,11,8,1,4,,,
01:06.7,90,0,9,3628,4,8,1,5,,,
01:07.3,90,0,24,9999,5,8,1,6,,,
01:07.7,90,0,3,9999,2,8,1,7,,,
01:07.5,90,0,17,9999,11,8,1,8,,,
01:07.5,90,0,7,3668,10,8,1,9,,,
01:07.7,90,0,12,9999,2,8,1,10,,,
01:07.3,90,0,13,9999,2,8,1,11,,,
01:07.8,90,0,16,9999,6,8,1,12,,,
01:07.3,90,0,18,9999,6,8,1,13,,,
01:07.9,90,0,10,9999,3,8,1,14,,,
01:07.6,90,0,11,9999,4,8,1,15,,,
01:07.9,89,0,8,9999,10,8,1,17,,,
01:08.1,89,0,19,9999,1,8,1,18,,,
01:08.5,89,0,21,9999,1,8,1,19,,,
01:07.9,89,0,20,9999,8,8,1,20,,,
01:08.3,89,0,23,9999,7,8,1,21,,,
01:07.9,88,0,14,4218,2,8,1,22,,,
01:08.7,88,0,22,9999,5,8,1,23,,,
01:00.3,85,0,2,3628,4,17,2,1,,,
01:00.4,85,0,3,9999,11,17,2,2,,,
01:00.4,85,0,10,9999,3,17,2,3,,,
01:00.7,85,0,9,9999,3,17,2,4,,,
01:01.1,85,0,15,9999,1,17,2,6,,,
01:01.0,85,0,22,9999,2,17,2,7,,,
01:00.8,85,0,5,4587,2,17,2,8,,,
01:00.6,85,0,1,4215,11,17,2,9,,,
01:00.8,85,0,14,9999,2,17,2,10,,,
01:01.2,85,0,8,9999,6,17,2,11,,,
01:01.0,85,0,21,9999,4,17,2,12,,,
01:01.2,85,0,11,4218,2,17,2,13,,,
01:00.5,85,0,23,9999,5,17,2,14,,,
01:00.9,85,0,12,9999,1,17,2,15,,,
01:00.8,84,0,6,9999,2,17,2,16,,,
01:01.5,83,0,19,9999,7,17,2,17,,,
00:59.7,83,0,4,3667,11,17,2,18,,,
01:00.9,83,0,17,9999,5,17,2,19,,,
01:01.1,76,1,16,9999,6,17,2,20,,,
01:00.2,68,0,13,3668,10,17,2,21,,,
01:00.7,66,1,7,9999,10,17,2,22,,,
00:18.8,300,0,11,9999,3,5,0,1,,,
00:19.0,300,0,18,9999,6,5,0,2,,,
00:19.1,300,0,10,9999,10,5,0,3,,,
00:18.6,300,0,2,4215,11,5,0,4,,,
00:19.0,300,0,7,9999,3,5,0,5,,,
00:18.6,299,0,1,3667,11,5,0,6,,,
00:19.0,299,0,12,3668,10,5,0,7,,,
00:19.0,299,0,4,9999,11,5,0,8,,,
00:19.0,298,0,5,4587,2,5,0,9,,,
00:19.2,298,0,9,9999,6,5,0,10,,,
00:19.3,297,0,15,9999,5,5,0,11,,,
00:19.1,296,0,6,3628,4,5,0,12,,,
00:19.2,295,0,8,9999,4,5,0,13,,,
00:19.5,293,0,19,9999,2,5,0,16,,,
00:19.3,292,0,13,9999,1,5,0,17,,,
00:19.4,291,0,20,9999,5,5,0,18,,,
00:19.0,283,1,3,9999,2,5,0,19,,,
00:19.4,279,0,14,9999,2,5,0,20,,,
00:19.6,99,1,16,9999,2,5,0,21,,,
00:20.2,40,1,22,9999,1,5,0,22,,,
00:23.5,248,0,7,3628,4,15,0,1,,,
00:23.7,248,0,2,9999,11,15,0,2,,,
00:23.6,248,0,8,4587,2,15,0,3,,,
00:23.6,248,0,15,9999,3,15,0,4,,,
00:23.6,248,0,10,9999,2,15,0,5,,,
00:23.7,248,0,20,3668,10,15,0,6,,,
00:23.7,248,0,9,9999,10,15,0,7,,,
00:23.5,248,0,5,9999,5,15,0,8,,,
00:23.7,248,0,13,9999,4,15,0,9,,,
00:24.0,247,0,18,9999,6,15,0,11,,,
00:23.4,244,0,1,4215,11,15,0,13,,,
00:23.6,244,0,11,9999,2,15,0,14,,,
00:23.8,240,0,17,9999,2,15,0,15,,,
00:23.8,238,0,16,9999,2,15,0,16,,,
00:23.8,205,1,21,9999,5,15,0,17,,,
00:23.6,204,1,3,3667,11,15,0,18,,,
00:23.7,171,1,4,9999,3,15,0,19,,,
00:23.8,168,1,14,9999,6,15,0,20,,,
00:24.2,31,1,6,9999,1,15,0,21,,,
00:25.1,5,1,19,9999,1,15,0,22,,,
01:15.1,70,0,10,9999,2,2,2,1,,,
01:16.1,70,0,3,3667,11,2,2,2,,,
01:16.1,70,0,4,9999,4,2,2,3,,,
01:15.9,70,0,5,3628,4,2,2,4,,,
01:16.1,70,0,9,3668,10,2,2,5,,,
01:16.0,70,0,2,9999,3,2,2,6,,,
01:16.3,70,0,22,9999,1,2,2,7,,,
01:15.8,70,0,12,9999,2,2,2,9,,,
01:16.5,70,0,8,9999,11,2,2,10,,,
01:16.1,70,0,1,4587,2,2,2,12,,,
01:16.2,70,0,7,9999,2,2,2,13,,,
01:17.2,70,0,18,9999,1,2,2,14,,,
01:16.6,70,0,19,4215,11,2,2,15,,,
01:16.9,70,0,6,9999,3,2,2,16,,,
01:16.2,69,0,20,9999,10,2,2,17,,,
01:16.6,69,0,11,9999,6,2,2,18,,,
01:17.1,69,0,14,9999,2,2,2,19,,,
01:16.3,69,0,13,4897,5,2,2,20,,,
01:16.4,67,0,16,9999,5,2,2,21,,,
01:17.1,66,0,23,9999,7,2,2,22,,,
01:20.4,21,1,15,9999,6,2,2,23,,,
01:15.9,70,0,2,3628,4,2,2,1,,,
01:15.8,70,0,5,9999,2,2,2,2,,,
01:16.4,70,0,4,4587,2,2,2,3,,,
01:16.4,70,0,1,9999,2,2,2,4,,,
01:16.4,70,0,7,9999,10,2,2,5,,,
01:16.6,70,0,11,9999,4,2,2,6,,,
01:16.5,70,0,6,3667,11,2,2,7,,,
01:16.6,70,0,3,9999,3,2,2,8,,,
01:16.6,70,0,14,4215,11,2,2,9,,,
01:17.0,70,0,12,9999,6,2,2,10,,,
01:16.9,70,0,9,9999,3,2,2,11,,,
01:17.2,70,0,16,9999,2,2,2,12,,,
01:17.3,70,0,17,9999,5,2,2,13,,,
01:16.9,70,0,15,9999,1,2,2,14,,,
01:17.4,70,0,21,9999,1,2,2,15,,,
01:17.2,70,0,20,9999,6,2,2,16,,,
01:17.4,70,0,13,9999,11,2,2,17,,,
01:17.2,70,0,19,9999,2,2,2,18,,,
01:17.1,67,0,23,9999,7,2,2,21,,,
01:17.2,55,1,18,4897,5,2,2,22,,,
01:16.6,45,1,8,3668,10,2,2,23,,,
00:40.3,200,0,3,3667,11,4,0,1,,,
00:40.2,200,0,1,9999,6,4,0,2,,,
00:40.7,200,0,9,3628,4,4,0,3,,,
00:40.3,200,0,32,4587,2,4,0,4,,,
00:40.5,200,0,14,9999,2,4,0,5,,,
00:40.5,200,0,2,9999,11,4,0,6,,,
00:40.2,200,0,21,9999,2,4,0,7,,,
00:40.6,200,0,4,4215,11,4,0,8,,,
00:40.6,200,0,18,9999,3,4,0,9,,,
00:40.5,200,0,30,3668,10,4,0,10,,,
00:40.9,200,0,27,9999,8,4,0,11,,,
00:40.7,200,0,12,9999,2,4,0,12,,,
00:40.8,200,0,11,9999,1,4,0,13,,,
00:40.5,200,0,22,9999,2,4,0,14,,,
00:40.8,200,0,23,9999,2,4,0,15,,,
00:40.6,200,0,31,9999,8,4,0,16,,,
00:41.0,199,0,13,9999,5,4,0,19,,,
00:40.8,199,0,6,9999,6,4,0,20,,,
00:41.1,199,0,33,4218,5,4,0,21,,,
00:40.5,198,0,25,9999,2,4,0,23,,,
00:41.5,193,0,28,9999,3,4,0,24,,,
00:40.2,187,1,10,9999,1,4,0,25,,,
00:40.8,154,1,24,9999,8,4,0,26,,,
00:40.2,145,1,8,9999,11,4,0,27,,,
00:40.7,137,1,5,9999,5,4,0,28,,,
00:40.8,110,1,17,9999,7,4,0,29,,,
00:40.4,67,1,7,9999,6,4,0,30,,,
00:40.4,57,1,29,9999,4,4,0,31,,,
00:40.6,46,1,16,9999,10,4,0,32,,,
01:11.3,85,0,1,3667,11,3,1,1,,,
01:10.6,85,0,18,3628,4,3,1,2,,,
01:11.3,85,0,2,9999,3,3,1,3,,,
01:11.6,85,0,3,9999,5,3,1,4,,,
01:11.6,85,0,8,4587,2,3,1,5,,,
01:11.5,85,0,10,9999,11,3,1,6,,,
01:11.6,85,0,4,9999,3,3,1,7,,,
01:11.6,85,0,7,9999,11,3,1,8,,,
01:11.4,85,0,17,3668,10,3,1,9,,,
01:11.6,85,0,11,9999,10,3,1,10,,,
01:11.5,85,0,6,4215,11,3,1,11,,,
01:11.8,85,0,19,9999,5,3,1,12,,,
01:11.8,85,0,14,9999,2,3,1,13,,,
01:11.6,85,0,12,9999,1,3,1,14,,,
01:11.8,85,0,9,9999,6,3,1,15,,,
01:12.2,85,0,22,9999,2,3,1,17,,,
01:11.7,85,0,13,9999,2,3,1,18,,,
01:12.5,85,0,24,9999,7,3,1,19,,,
01:11.8,85,0,21,9999,1,3,1,21,,,
01:11.8,84,0,15,9999,4,3,1,22,,,
01:11.7,84,0,20,9999,2,3,1,23,,,
01:11.5,83,0,5,9999,6,3,1,24,,,
01:10.0,82,0,1,4215,11,1,1,1,,,
01:11.0,82,0,4,9999,2,1,1,2,,,
01:11.0,82,0,5,9999,3,1,1,3,,,
01:11.4,82,0,10,9999,3,1,1,4,,,
01:10.7,82,0,3,9999,5,1,1,5,,,
01:10.8,82,0,6,3628,4,1,1,6,,,
01:10.8,82,0,15,3668,10,1,1,7,,,
01:11.5,82,0,18,9999,10,1,1,8,,,
01:10.6,82,0,9,9999,11,1,1,9,,,
01:10.3,82,0,7,9999,2,1,1,10,,,
01:10.3,82,0,8,4587,2,1,1,11,,,
01:10.6,82,0,21,9999,1,1,1,12,,,
01:11.2,82,0,11,9999,2,1,1,13,,,
01:10.4,82,0,19,9999,6,1,1,14,,,
01:10.0,81,0,17,9999,6,1,1,15,,,
01:12.4,80,0,22,9999,7,1,1,16,,,
01:10.7,80,0,20,9999,2,1,1,17,,,
01:11.6,80,0,23,9999,1,1,1,18,,,
01:09.8,80,0,16,9999,5,1,1,19,,,
01:11.0,64,1,12,9999,4,1,1,20,,,
01:10.1,53,1,2,3667,11,1,1,21,,,
01:07.7,85,0,1,4587,2,6,2,1,,,
01:07.8,85,0,2,3667,11,6,2,2,,,
01:08.1,85,0,13,9999,4,6,2,3,,,
01:08.7,85,0,16,9999,2,6,2,4,,,
01:08.1,85,0,5,3668,10,6,2,5,,,
01:08.7,85,0,20,9999,2,6,2,6,,,
01:07.6,85,0,6,4215,11,6,2,7,,,
01:08.4,85,0,11,9999,1,6,2,8,,,
01:08.3,85,0,8,9999,3,6,2,9,,,
01:08.2,85,0,4,3628,4,6,2,11,,,
01:08.7,85,0,17,9999,8,6,2,12,,,
01:08.2,85,0,9,9999,5,6,2,13,,,
01:08.6,85,0,14,9999,1,6,2,14,,,
01:08.6,84,0,18,9999,6,6,2,15,,,
01:08.5,84,0,24,9999,7,6,2,16,,,
01:07.7,84,0,12,9999,6,6,2,18,,,
01:08.5,83,0,19,9999,2,6,2,19,,,
01:08.1,81,0,7,9999,2,6,2,20,,,
01:08.1,74,0,22,9999,10,6,2,21,,,
01:08.0,73,0,10,9999,3,6,2,22,,,
01:08.2,58,1,21,9999,5,6,2,23,,,
,0,1,3,9999,11,6,2,24,,,
01:02.2,110,0,14,9999,5,14,2,1,,,
01:02.3,110,0,24,3668,10,14,2,2,,,
01:01.7,110,0,12,4587,2,14,2,3,,,
01:01.9,110,0,7,9999,3,14,2,4,,,
01:01.8,110,0,6,9999,2,14,2,5,,,
01:01.8,110,0,9,3628,4,14,2,6,,,
01:02.7,110,0,13,4215,11,14,2,7,,,
01:02.3,110,0,17,9999,4,14,2,8,,,
01:01.9,110,0,18,9999,2,14,2,9,,,
01:02.1,110,0,2,3667,11,14,2,10,,,
01:02.4,110,0,10,9999,1,14,2,11,,,
01:02.7,110,0,5,9999,10,14,2,12,,,
01:02.5,110,0,11,9999,11,14,2,13,,,
01:02.5,110,0,8,9999,2,14,2,14,,,
01:02.0,109,0,16,9999,6,14,2,15,,,
01:02.3,109,0,15,9999,2,14,2,16,,,
01:02.6,109,0,22,9999,5,14,2,17,,,
01:01.9,108,1,1,9999,3,14,2,18,,,
01:01.9,107,0,4,9999,6,14,2,21,,,
01:03.2,100,1,23,9999,7,14,2,22,,,
01:03.1,38,1,19,9999,8,14,2,23,,,
01:03.7,16,1,3,9999,1,14,2,24,,,
00:24.6,248,0,2,4215,11,13,0,1,,,
00:24.8,248,0,7,3628,4,13,0,2,,,
00:24.7,248,0,4,9999,11,13,0,3,,,
00:24.8,248,0,3,9999,11,13,0,4,,,
00:24.8,248,0,11,4218,1,13,0,5,,,
00:24.8,248,0,9,4587,2,13,0,6,,,
00:24.7,248,0,18,9999,4,13,0,7,,,
00:24.8,248,0,10,9999,3,13,0,8,,,
00:24.9,248,0,8,9999,1,13,0,9,,,
00:24.8,248,0,19,9999,5,13,0,10,,,
00:24.8,248,0,21,9999,3,13,0,11,,,
00:24.8,248,0,13,3668,10,13,0,12,,,
00:25.0,248,0,12,9999,5,13,0,13,,,
00:25.0,248,0,20,9999,2,13,0,14,,,
00:24.8,205,1,14,9999,2,13,0,15,,,
00:24.8,168,1,17,9999,4,13,0,16,,,
00:24.9,164,1,16,9999,4,13,0,17,,,
00:24.9,100,1,15,9999,6,13,0,18,,,
00:49.2,6,1,6,9999,2,13,0,19,,,
00:53.4,5,1,1,3667,11,13,0,20,,,
00:50.6,5,1,5,9999,6,13,0,21,,,
00:41.4,200,0,5,3667,11,99,0,1,,,
00:41.6,200,0,14,4215,11,99,0,2,,,
00:41.6,200,0,6,4587,2,99,0,3,,,
00:41.5,200,0,2,9999,11,99,0,4,,,
00:41.2,200,0,4,9999,4,99,0,5,,,
00:41.6,200,0,9,3628,4,99,0,6,,,
00:41.6,200,0,20,9999,11,99,0,7,,,
00:41.7,200,0,21,9999,2,99,0,8,,,
00:41.6,200,0,7,3668,10,99,0,9,,,
00:41.7,200,0,18,9999,1,99,0,10,,,
00:41.8,200,0,16,9999,2,99,0,11,,,
00:41.8,200,0,22,9999,6,99,0,12,,,
00:41.8,200,0,1,9999,2,99,0,13,,,
00:41.8,200,0,17,4218,1,99,0,14,,,
00:41.9,200,0,8,9999,2,99,0,15,,,
00:41.9,200,0,3,9999,4,99,0,16,,,
00:41.8,200,0,11,9999,5,99,0,17,,,
00:42.0,129,1,10,9999,4,99,0,18,,,
00:41.9,124,1,19,9999,6,99,0,19,,,
00:41.9,124,1,12,9999,3,99,0,20,,,
00:42.1,114,1,15,9999,3,99,0,21,,,
00:41.9,23,1,13,9999,5,99,0,22,,,
01:06.0,90,0,2,4215,11,8,1,1,,,
01:06.1,90,0,1,3667,11,8,1,2,,,
01:06.3,90,0,4,3668,10,8,1,3,,,
01:06.4,90,0,7,9999,11,8,1,4,,,
01:06.4,90,0,3,9999,2,8,1,5,,,
01:06.0,90,0,9,4587,2,8,1,6,,,
01:06.6,90,0,5,9999,11,8,1,7,,,
01:06.5,90,0,10,9999,2,8,1,8,,,
01:06.4,90,0,6,3628,4,8,1,9,,,
01:06.5,90,0,11,4218,1,8,1,10,,,
01:07.0,90,0,8,9999,3,8,1,11,,,
01:06.8,90,0,14,9999,2,8,1,12,,,
01:06.9,90,0,13,9999,4,8,1,13,,,
01:06.5,90,0,21,9999,3,8,1,14,,,
01:06.9,90,0,18,9999,4,8,1,15,,,
01:06.7,90,0,17,9999,4,8,1,16,,,
01:06.9,90,0,19,9999,6,8,1,17,,,
01:07.0,89,0,20,9999,1,8,1,18,,,
01:06.5,89,0,16,9999,6,8,1,19,,,
01:06.4,89,0,12,9999,5,8,1,20,,,
01:07.0,88,0,15,9999,5,8,1,21,,,
01:01.0,85,0,7,4215,11,17,2,1,,,
01:00.9,85,0,8,4587,2,17,2,2,,,
01:00.9,85,0,6,9999,3,17,2,3,,,
01:01.0,85,0,11,9999,2,17,2,4,,,
01:00.2,85,0,1,9999,11,17,2,5,,,
01:01.1,85,0,16,9999,2,17,2,6,,,
01:01.1,85,0,9,9999,4,17,2,7,,,
01:01.1,85,0,3,9999,11,17,2,8,,,
01:00.9,85,0,2,3668,10,17,2,9,,,
01:00.4,85,0,5,3628,4,17,2,10,,,
01:01.1,85,0,20,9999,3,17,2,11,,,
01:01.2,85,0,17,9999,4,17,2,12,,,
01:01.4,85,0,12,9999,6,17,2,13,,,
01:01.5,85,0,21,9999,5,17,2,14,,,
01:01.1,85,0,19,9999,1,17,2,15,,,
01:00.8,85,0,10,9999,2,17,2,16,,,
01:00.9,85,0,18,4218,1,17,2,17,,,
01:00.9,84,0,13,9999,6,17,2,18,,,
01:00.7,83,0,14,9999,4,17,2,19,,,
01:01.2,75,1,15,9999,5,17,2,20,,,
,0,1,4,3667,11,17,2,21,,,
00:18.1,300,0,3,9999,11,5,0,1,,,
